id,price_doc
32028,4957247.589
32029,14522214.55
32030,4259061.864
32031,3870628.063
32032,6921663.656
32033,5937223.166
32034,4194669.098
32035,5419116.153
32036,5708704.735
32037,7472636.826
32038,6205542.94
32039,8538166.516
32040,12592266.8
32041,3333871.172
32042,6706473.574
32043,28407048.88
32044,5481850.004
32045,2802572.478
32046,7472305.156
32047,11176389.46
32048,8761021.659
32049,6521936.555
32050,11775866.88
32051,7979725.917
32052,6449714.957
32053,8442036.359
32054,5922131.668
32055,4771996.791
32056,9134983.136
32057,4697417.96
32058,5485300.795
32059,5314061.443
32060,7199001.937
32061,8967627.518
32062,4666675.374
32063,5323926.28
32064,8869620.352
32065,5129059.5
32066,5628841.191
32067,4136972.762
32068,4753791.662
32069,2905114.896
32070,9342708.353
32071,4310993.339
32072,4565981.589
32073,4003554.31
32074,5431439.151
32075,8574027.511
32076,15233411.65
32077,7670055.151
32078,4216696.377
32079,3951682.348
32080,4778510.463
32081,22287582.55
32082,4498082.331
32083,3957331.388
32084,5705048.166
32085,6811980.436
32086,9394261.368
32087,5033512.909
32088,16312813.24
32089,7577703.151
32090,12054725.64
32091,6499468.524
32092,5301672.432
32093,6002554.096
32094,8167340.343
32095,6704959.722
32096,3462998.308
32097,13586292.05
32098,6480195.977
32099,7893134.638
32100,7774665.616
32101,4331005.528
32102,4401909.55
32103,4356896.792
32104,5618076.584
32105,6365248.063
32106,6575581.754
32107,5649949.762
32108,3606000.009
32109,5983988.473
32110,3969580.789
32111,11899954.29
32112,15821997.48
32113,7356418.02
32114,7333448.952
32115,9502477.261
32116,6857187.441
32117,9274093.703
32118,6504792.958
32119,8673193.656
32120,10093543.72
32121,2883825.321
32122,6267302.893
32123,15587510.98
32124,7968294.203
32125,9557697.708
32126,7209633.646
32127,6746405.185
32128,6882084.243
32129,5876558.158
32130,3602571.206
32131,13020854.19
32132,2085919.334
32133,3905584.964
32134,3987304.115
32135,5673620.96
32136,9071862.145
32137,8350058.291
32138,6715451.084
32139,5349941.688
32140,4482557.535
32141,3282735.315
32142,4072283.706
32143,8085140.516
32144,4748569.708
32145,34363685.61
32146,7038873.41
32147,5771144.415
32148,4782611.273
32149,9657628.438
32150,4867118.358
32151,8812259.528
32152,4831815.335
32153,7126017.718
32154,4320469.448
32155,6777680.322
32156,5016291.172
32157,9594082.879
32158,11808256.61
32159,12327969.66
32160,5653495.101
32161,8384189.284
32162,7414264.41
32163,8723068.251
32164,10128839.2
32165,9510517.933
32166,8944561.327
32167,9376695.042
32168,7245149.836
32169,4099327.956
32170,9815461.748
32171,10341717.03
32172,6403911.327
32173,5563993.462
32174,8241245.346
32175,14464503.16
32176,5319311.926
32177,9374315.274
32178,5805630.593
32179,10194392.76
32180,6784353.143
32181,6566247.246
32182,4762169.965
32183,5471331.99
32184,14355139.22
32185,5905754.592
32186,7025184.935
32187,3883101.619
32188,8426457.821
32189,4018136.461
32190,5421462.618
32191,4543570.799
32192,13058257.85
32193,6383139.08
32194,3696262.28
32195,13455987.42
32196,33529748.26
32197,13564227.77
32198,7020419.727
32199,9636024.156
32200,7580476.01
32201,8109809.273
32202,3817635.78
32203,3720697.465
32204,5914321.106
32205,16416609.8
32206,8649130.126
32207,9799446.329
32208,5668116.798
32209,4963810.382
32210,5587685.559
32211,32962214.39
32212,5409309.164
32213,6810474.772
32214,8225966.113
32215,6136460.949
32216,6155972.981
32217,5983403.031
32218,5604916.144
32219,8769334.566
32220,6219516.782
32221,7726621.849
32222,4535554.55
32223,4391474.58
32224,5166002.366
32225,6304679.547
32226,5206681.572
32227,16495942.49
32228,8998591.018
32229,13146767
32230,4898791.195
32231,15683132.58
32232,3791673.68
32233,5684583.737
32234,11126977.14
32235,16334144.82
32236,6073543.14
32237,38769025.85
32238,5288128.024
32239,10613228.85
32240,7449078.937
32241,4510582.958
32242,5365770.954
32243,6867531.248
32244,4858674.83
32245,7081589.656
32246,6338944.623
32247,6350050.884
32248,7834111.963
32249,6863163.278
32250,6391052.86
32251,5384642.421
32252,8012425.303
32253,8343962.342
32254,24536632.95
32255,5757842.068
32256,5712333.772
32257,4289033.833
32258,5787598.402
32259,6448526.934
32260,7735354.357
32261,20258616.34
32262,8776637.562
32263,7057324.959
32264,4856081.333
32265,10102528.78
32266,9779146.596
32267,6804991.364
32268,4114735.687
32269,5624956.369
32270,9550806.94
32271,6258846.676
32272,3998442.525
32273,8901925.453
32274,4709949.282
32275,5856334.147
32276,8747040.905
32277,9422872.183
32278,6938032.219
32279,3915365.114
32280,5550984.961
32281,4628261.006
32282,8351607.757
32283,6854028.193
32284,4630230.716
32285,8257347.557
32286,9395980.977
32287,5055022.599
32288,4920742.625
32289,4784771.063
32290,6802642.273
32291,5540582.843
32292,9499546
32293,5130093.39
32294,11401575.32
32295,5383342.422
32296,7161820.182
32297,8660158.138
32298,9639532.451
32299,2982869.493
32300,5929671.02
32301,10785253.57
32302,7926190.932
32303,6003425.263
32304,5010543.164
32305,5001693.447
32306,6987708.629
32307,12948412.23
32308,4387665.626
32309,6313609.953
32310,5174336.84
32311,8104974.033
32312,4250568.69
32313,5670867.489
32314,5854435.468
32315,11511335.85
32316,5305058.672
32317,13673407.92
32318,8336534.359
32319,4803443.081
32320,10747982.33
32321,6643725.545
32322,4264427.19
32323,7414275.04
32324,10362376.11
32325,4673962.355
32326,4609588.306
32327,4954433.053
32328,8220437.205
32329,4614788.984
32330,5663932.892
32331,4346882.757
32332,7083940.477
32333,8128736.068
32334,3690566.233
32335,7071554.372
32336,9833591.232
32337,5448271.045
32338,4788864.176
32339,6123047.176
32340,6938576.731
32341,6398666.711
32342,4743134.134
32343,6725172.388
32344,4288618.13
32345,5329734.699
32346,4900952.383
32347,5240618.503
32348,7330085.867
32349,7327896.962
32350,11368776.38
32351,6606720.54
32352,9007281.549
32353,5011922.001
32354,6114791.002
32355,6431859.82
32356,5606970.971
32357,6762473.346
32358,7291390.497
32359,17522919.1
32360,4635683.93
32361,9684920.437
32362,9770619.228
32363,6779530.804
32364,4163413.535
32365,6763226.945
32366,5998064.451
32367,4443960.449
32368,5756598.368
32369,6816490.114
32370,3895404.93
32371,6149303.721
32372,9551002.449
32373,8166778.136
32374,15883682.57
32375,5561993.412
32376,5665005.195
32377,6208517.216
32378,5929431.428
32379,4651611.455
32380,8369605.594
32381,4164256.1
32382,9819574.531
32383,12547571.87
32384,4879092.056
32385,8887324.682
32386,8667719.256
32387,3904492.811
32388,5716973.025
32389,7561461.201
32390,4735794.942
32391,6676273.404
32392,5565997.035
32393,5781315.964
32394,4909859.799
32395,4876692.159
32396,4536381.463
32397,6788394.639
32398,5057167.637
32399,10663647.37
32400,6770898.206
32401,6809389.126
32402,3922835.451
32403,10148525.77
32404,4811703.386
32405,12434834.06
32406,8134476.401
32407,6201324.325
32408,4383901.286
32409,14040597.49
32410,4934291.764
32411,5951889.201
32412,8976308.297
32413,8526442.598
32414,12418763.89
32415,5029916.498
32416,7551093.545
32417,7914750.196
32418,5337166.63
32419,5755779.341
32420,6905980.128
32421,2104476.302
32422,4233844.549
32423,5429278.595
32424,6709793.743
32425,4277441.333
32426,9172327.859
32427,8109716.602
32428,6632566.211
32429,7857739.698
32430,4149294.03
32431,6747938.303
32432,9173352.011
32433,3805638.98
32434,9566986.906
32435,6884825.554
32436,10208911.92
32437,6535418.179
32438,5296054.289
32439,3663661.708
32440,6742946.759
32441,3080278.822
32442,9054975.58
32443,5608127.277
32444,5811475.626
32445,9253843.567
32446,8116377.262
32447,8840200.836
32448,5950388.385
32449,11580735.96
32450,6912791.845
32451,11501946.35
32452,6638640.883
32453,6861910.769
32454,3875041.523
32455,8049371.136
32456,5781704.79
32457,5544637.869
32458,7061068.887
32459,9310079.123
32460,6566431.622
32461,9560901.643
32462,9719277.375
32463,4298297.744
32464,8326090.567
32465,4612397.195
32466,8453772.388
32467,5243455.004
32468,7288423.379
32469,7914262.686
32470,9906498.839
32471,16264437.52
32472,5683316.424
32473,5865097.685
32474,4604623.846
32475,11287897.98
32476,5497111.089
32477,3732676.299
32478,6269401.752
32479,3428159.747
32480,9087828.68
32481,5032907.979
32482,4650370.543
32483,9052612.757
32484,10870600.24
32485,13023480.38
32486,7632495.074
32487,7125504.682
32488,10796846.66
32489,9140364.886
32490,5037119.251
32491,8549732.125
32492,9671965.523
32493,6511459.716
32494,6080634.507
32495,5096805.264
32496,4722781.842
32497,6817447.851
32498,10419131.28
32499,12600150.1
32500,4264289.018
32501,12018894.08
32502,6840774.655
32503,5169784.109
32504,4291011.09
32505,7899295.656
32506,6129445.039
32507,2929886.293
32508,6882326.644
32509,4283307.712
32510,11834185.69
32511,4428741.852
32512,6923051.829
32513,5010898.001
32514,5698574.567
32515,6041657.503
32516,7681309.626
32517,8528779.718
32518,4471418.575
32519,4172590.19
32520,2061501.552
32521,6038562.388
32522,5610599.028
32523,6395105.123
32524,5647744.601
32525,5362461.103
32526,7708415.354
32527,6929378.832
32528,4849801.782
32529,6573731.024
32530,5754168.538
32531,6587351.12
32532,12588158.79
32533,6155315.252
32534,6124599.174
32535,5459440.163
32536,9245248.822
32537,6803898.293
32538,11255237.86
32539,4984037.859
32540,4892229.567
32541,10902356.58
32542,5380690.325
32543,6927939.373
32544,4995814.58
32545,4978382.9
32546,9815259.234
32547,6002818.668
32548,4543224.681
32549,3689933.222
32550,5484055.13
32551,4777261.973
32552,6017953.155
32553,6712444.327
32554,8312464.096
32555,7671316.236
32556,7538892.045
32557,3954510.002
32558,7194378.845
32559,8612119
32560,4811296.125
32561,5063094.399
32562,9900206.352
32563,5971974.974
32564,5106520.548
32565,6492130.169
32566,4133821.757
32567,4888357.849
32568,9569231.859
32569,6336137.686
32570,5701903.931
32571,6815559.269
32572,6092563.346
32573,7143108.238
32574,6829565.454
32575,6008662.13
32576,6196786.162
32577,3782705.297
32578,6262338.252
32579,8317653.684
32580,5922299.816
32581,4690004.664
32582,6726830.203
32583,8267541.322
32584,4055357.218
32585,4620028.965
32586,5760529.951
32587,6042940.309
32588,6745531.405
32589,2791012.909
32590,6751536.748
32591,5814870.054
32592,3793044.52
32593,3763200.225
32594,4741632.707
32595,7095211.742
32596,9701427.309
32597,7237260.074
32598,9026307.726
32599,4941382.096
32600,6661097.416
32601,6761911.392
32602,7700919.024
32603,6113963.218
32604,4832181.01
32605,4690064.57
32606,5410929.694
32607,6736414.06
32608,7379093.839
32609,6959902.428
32610,6161261.784
32611,6409133.217
32612,3850476.727
32613,5102628.571
32614,7931431.627
32615,4168740.248
32616,5916174.319
32617,7224547.438
32618,4968790.755
32619,3595158.814
32620,6358662.563
32621,6053718.33
32622,13182044.65
32623,10701608.8
32624,11215883.03
32625,7685761.41
32626,6561609.794
32627,6791240.541
32628,7901036.401
32629,9636488.665
32630,5420617.156
32631,4678931.728
32632,6471266.326
32633,7025453.012
32634,5299567.814
32635,8706461.601
32636,4644505.757
32637,7910271.419
32638,6091940.688
32639,6821369.081
32640,6310784.087
32641,5272650.417
32642,5443548.693
32643,11899041.86
32644,7306576.271
32645,5833237.445
32646,6407625.078
32647,11193523.39
32648,5981414.147
32649,6251360.076
32650,7561607.576
32651,2177248.166
32652,6974949.422
32653,9973953.954
32654,4889819.727
32655,12418110.48
32656,4308137.895
32657,5164884.625
32658,7180015.896
32659,3442973.311
32660,8169543.334
32661,7315552.524
32662,8183614.176
32663,7066762.855
32664,8585114.192
32665,9238493.749
32666,6797531.134
32667,5418756.987
32668,5421924.794
32669,13186316.07
32670,6287617.701
32671,5810661.849
32672,4108905.561
32673,8328130.308
32674,5020201.736
32675,4506281.369
32676,6012766.562
32677,3784752.564
32678,8028889.152
32679,4639976.258
32680,13377345.2
32681,8032401.187
32682,5139114.254
32683,9240421.846
32684,6032501.789
32685,7827349.668
32686,5391080.584
32687,5070634.73
32688,5279380.941
32689,5961102.107
32690,5837179.505
32691,7129124.717
32692,11350060.44
32693,7553412.307
32694,6089805.29
32695,8382336.898
32696,3377829.096
32697,6757774.952
32698,5795320.021
32699,4905746.737
32700,8539235.75
32701,10799922.79
32702,10453531.24
32703,7038100.152
32704,9314471.833
32705,7644320.441
32706,3407466.81
32707,7242776.878
32708,5379955.805
32709,5858896.337
32710,9405423.842
32711,6121556.971
32712,7099601.039
32713,4840628.068
32714,5563067.172
32715,3392743.489
32716,3516658.585
32717,7752399.465
32718,8260755.468
32719,5989630.652
32720,4893881.988
32721,11947046.57
32722,7157559.377
32723,5029057.974
32724,6436998.86
32725,12821244.98
32726,4389044.625
32727,3886020.145
32728,10349824.38
32729,5386100.096
32730,9214046.525
32731,5199048.665
32732,4356891.311
32733,4970773.644
32734,5148190.073
32735,5575770.666
32736,3733174.504
32737,5171800.708
32738,6381220.596
32739,26658222.56
32740,4999023.938
32741,6140784.36
32742,9958821.208
32743,5792144.489
32744,12443935.14
32745,6471107.518
32746,8302591.394
32747,6372549.789
32748,3663419.159
32749,3812880.358
32750,7910604.861
32751,6290461.591
32752,14968535.92
32753,5404030.831
32754,6815847.294
32755,7148359.307
32756,6490582.577
32757,8446986.189
32758,6766985.769
32759,5113012.917
32760,5580062.871
32761,4841581.064
32762,6925189.263
32763,5298313.377
32764,5450420.125
32765,4631430.856
32766,8171293.521
32767,6057199.2
32768,5781993.65
32769,5517106.182
32770,5298685.64
32771,9398134.325
32772,14361630.04
32773,5244445.685
32774,6502094.239
32775,6124081.038
32776,5254391.566
32777,4797465.182
32778,5170209.615
32779,3673095.852
32780,5830857.634
32781,7283669.397
32782,5353945.419
32783,8839263.115
32784,7588480.973
32785,6428711.318
32786,4627272.813
32787,11302827.06
32788,4789724.619
32789,5491045.135
32790,4780407.954
32791,5537387.427
32792,4940403.183
32793,12991623.91
32794,2138814.522
32795,4481527.56
32796,5860178.881
32797,5935959.251
32798,7265926.39
32799,9920976.265
32800,4562362.19
32801,5035224.39
32802,6744377.906
32803,4800338.633
32804,9726623.515
32805,9407849.004
32806,4688813.556
32807,4708185.856
32808,4997369.178
32809,8307031.944
32810,6972203.424
32811,5512819.149
32812,4714836.655
32813,6360435.9
32814,4014779.893
32815,4445111.341
32816,4208285.743
32817,6158022.316
32818,7868387.792
32819,3017850.67
32820,5346592.146
32821,10891863.01
32822,5035940.267
32823,6960755.06
32824,6307862.238
32825,5469962.435
32826,8918897.783
32827,8631899.193
32828,6201421.487
32829,5955658.298
32830,5391994.614
32831,5978224.556
32832,4024187.662
32833,14231630.82
32834,7880748.747
32835,5170706.879
32836,4668611.569
32837,5976835.151
32838,3883389.85
32839,28864891.46
32840,6032729.453
32841,6002101.241
32842,5592382.41
32843,3987350.064
32844,5575093.062
32845,6855162.031
32846,9902737.205
32847,3784074.199
32848,7355076.838
32849,3449595.054
32850,7556635.105
32851,10047528.14
32852,4670315.767
32853,4813194.276
32854,7245938.923
32855,9174404.16
32856,4317286.114
32857,7965206.509
32858,3736842.639
32859,5618220.675
32860,6674722.804
32861,4823433.177
32862,6420271.232
32863,6708029.352
32864,8345320.723
32865,6710257.223
32866,3827829.865
32867,3509803.798
32868,9199517.006
32869,6144543.808
32870,5624130.368
32871,3433359.427
32872,8667903.763
32873,5504974.257
32874,4911991.388
32875,6409141.696
32876,7836817.3
32877,8972600.934
32878,8376873.882
32879,4129921.21
32880,8783451.32
32881,6677765.841
32882,6721811.244
32883,4678814.054
32884,7203944.787
32885,4561207.5
32886,6263482.915
32887,4291407.232
32888,7842887.516
32889,3915802.318
32890,4455149.67
32891,6375684.054
32892,5443133.853
32893,9127761.547
32894,5475685.299
32895,6894069.481
32896,5278689.146
32897,3504209.366
32898,10009598.44
32899,8212195.935
32900,5741141.891
32901,5827520.386
32902,6829335.338
32903,5578354.531
32904,10812067.16
32905,6460919.964
32906,6492716.499
32907,4652340.797
32908,6480593.159
32909,3089044.54
32910,8700314.048
32911,8905183.428
32912,5777679.652
32913,6543791.866
32914,4016924.045
32915,7043180.39
32916,9496163.725
32917,4849547.586
32918,10325903.18
32919,9625997.951
32920,4648134.348
32921,4524672.041
32922,5033464.68
32923,5101356.464
32924,2579311.79
32925,4276367.97
32926,3617272.409
32927,6735652.407
32928,6282703.714
32929,10688396.17
32930,4925786.391
32931,4848392.38
32932,5332993.177
32933,5172911.743
32934,4749865.506
32935,9700671.628
32936,4952616.962
32937,4640323.697
32938,6587537.085
32939,4618181.729
32940,6455665.939
32941,42994363.91
32942,6452125.843
32943,4875657.662
32944,5544810.978
32945,5010083.795
32946,6628779.597
32947,8207872.174
32948,11096006.07
32949,5389449.773
32950,4108923.803
32951,6777865.927
32952,7442957.734
32953,6548845.458
32954,7196624.029
32955,7325610.389
32956,5332403.718
32957,8258624.128
32958,10775754.69
32959,11814769.86
32960,4793796.064
32961,7902205.027
32962,4776378.445
32963,8897647.586
32964,4674394.709
32965,7505320.88
32966,6535958.882
32967,6870265.928
32968,5917657.652
32969,5982756.646
32970,4668064.466
32971,4690371.038
32972,4143357.856
32973,6231715.777
32974,7539841.116
32975,6797390.87
32976,6780202
32977,5177194.396
32978,5031371.171
32979,4855910.45
32980,3786711.053
32981,4803990.287
32982,6032488.52
32983,6916607.272
32984,6101431.924
32985,4258522.405
32986,6135157.035
32987,10298979.91
32988,5949582.542
32989,4146133.19
32990,6982589.355
32991,3631297.743
32992,5965779.014
32993,5794732
32994,3649214.073
32995,6431252.657
32996,7213503.288
32997,7314324.343
32998,15228331.11
32999,4024410.004
33000,4957185.029
33001,4093826.664
33002,5606727.496
33003,3957188.71
33004,5590254.323
33005,6571590.771
33006,11341972.3
33007,4912845.796
33008,3715570.054
33009,6428299.419
33010,5270690.509
33011,4711593.188
33012,5901182.798
33013,3560630.327
33014,4961094.544
33015,5400233.687
33016,4473598.026
33017,4807245.007
33018,5885821.979
33019,6055779.244
33020,5977068.485
33021,7145198.852
33022,5871953.934
33023,7411669.006
33024,18314500.03
33025,4386088.589
33026,5424109.332
33027,4002906.032
33028,8410016.163
33029,7281230.553
33030,8562070.453
33031,4610681.108
33032,7282553.484
33033,8196322.354
33034,3710270.487
33035,5643819.664
33036,4757568.626
33037,8011492.782
33038,6552742.769
33039,7892131.415
33040,8733901.042
33041,3501983.22
33042,9294424.222
33043,8716705.295
33044,5997878.275
33045,8461051.229
33046,6842243.896
33047,8814119.045
33048,8693254.51
33049,14595469.5
33050,7166479.553
33051,5840009.963
33052,8050597.205
33053,7507838.877
33054,3544310.615
33055,10158162.58
33056,5602052.061
33057,7713128.864
33058,5786538.181
33059,8481809.836
33060,4552451.551
33061,3941810.058
33062,6409751.42
33063,5987607.475
33064,5109644.082
33065,5905262.144
33066,8693684.709
33067,5071126.142
33068,8113076.7
33069,11208606.4
33070,10585538.81
33071,10611329.4
33072,4705645.635
33073,4045663.815
33074,12034071.05
33075,5732755.197
33076,5793355.395
33077,7432459.28
33078,5173634.672
33079,8906190.188
33080,6218838.208
33081,12493138.08
33082,8330503.062
33083,6531937.816
33084,4047861.251
33085,7697307.379
33086,7221437.474
33087,4928229.556
33088,4003038.045
33089,9331112.716
33090,7411123.396
33091,4930177.864
33092,5584838.588
33093,15272546.88
33094,4971572.976
33095,3991570.074
33096,8066735.166
33097,5008775.01
33098,5382420.781
33099,6412194.484
33100,5718575.575
33101,5834537.815
33102,4918268.391
33103,3993254.728
33104,4684541.153
33105,7967158.895
33106,4751208.149
33107,4340729.315
33108,11247225.22
33109,6416372.521
33110,6046071.865
33111,5861879.271
33112,4912752.051
33113,6771747.283
33114,4813284.085
33115,10047792.15
33116,5498044.654
33117,5925230.93
33118,10803217.38
33119,10441122.84
33120,3343355.559
33121,5743448.331
33122,5454585.223
33123,27650135.3
33124,4155285.189
33125,6165925.995
33126,4762157.887
33127,5028143.817
33128,6339300.578
33129,10521057.88
33130,8096781.589
33131,8759599.782
33132,4359881.657
33133,25921965.19
33134,7075408.994
33135,7563272.02
33136,7628709.557
33137,4501579.053
33138,12054276.94
33139,5391063.112
33140,7046515.411
33141,8757236.911
33142,7419123.641
33143,3495082.041
33144,3897459.78
33145,6876449.328
33146,6888317.342
33147,4113209.351
33148,6011136.491
33149,12241234.17
33150,5346287.391
33151,5585614.138
33152,12598347.65
33153,8505626.376
33154,7456878.385
33155,10641490.43
33156,8436044.076
33157,6495416.392
33158,10120567
33159,4262474.062
33160,3606401.375
33161,6524198.971
33162,7502474.714
33163,5354715.809
33164,5749774.973
33165,7768180.134
33166,5590472.443
33167,4967089.59
33168,7212881.176
33169,3623703.891
33170,5921486.982
33171,6890966.559
33172,10355591.69
33173,4199764.178
33174,6120494.586
33175,3978840.468
33176,6172732.132
33177,6199730.806
33178,6421826.389
33179,13437136.57
33180,5152309.563
33181,5837519.73
33182,5013642.613
33183,4685009.097
33184,5399122.64
33185,6342035.002
33186,4687603.892
33187,5252757.423
33188,5938946.398
33189,11177690.61
33190,5500863.778
33191,13249393.02
33192,7614888.942
33193,7020908.865
33194,5067754.769
33195,7183274.275
33196,5770234.01
33197,6976502.55
33198,4397088.884
33199,6053167.12
33200,3255017.5
33201,7183579.835
33202,7315040.737
33203,8628331.642
33204,5058406.84
33205,6031328.509
33206,5758662.973
33207,9226577.417
33208,8686097.352
33209,6149920.115
33210,3240252.865
33211,5792648.753
33212,5377977.384
33213,4433094.601
33214,7294282.818
33215,4532886.207
33216,4070679.409
33217,4427717.384
33218,4905406.311
33219,4033447.892
33220,6704568.165
33221,7354619.06
33222,4117138.002
33223,2079947.732
33224,9258818.618
33225,6162725.71
33226,4902569.84
33227,3579720.645
33228,4614854.296
33229,6759831.563
33230,5830800.771
33231,6720073.001
33232,6966866.776
33233,8499480.024
33234,10568896.43
33235,6171394.811
33236,6335387.423
33237,13190078.98
33238,7439422.656
33239,6497997.934
33240,6391484.661
33241,6333073.301
33242,4691165.842
33243,4646708.09
33244,11627388.21
33245,7187553.938
33246,6053844.343
33247,4284658.111
33248,10063504.29
33249,13484334.03
33250,8779441.565
33251,7514320.031
33252,8666084.774
33253,6788433.051
33254,4596387.006
33255,7215357.416
33256,8477637.234
33257,4956005.815
33258,17033933.48
33259,5079636.734
33260,5148462.833
33261,7364447.578
33262,6267496.078
33263,5905908.698
33264,7978540.653
33265,11286906.12
33266,6207346.845
33267,5431260.875
33268,6063307.115
33269,11210220.07
33270,3933414.211
33271,5128485.282
33272,4718487.343
33273,6336129.487
33274,7278817.531
33275,6878979.948
33276,10648057.19
33277,6204167.591
33278,4921735.835
33279,6106634.346
33280,4876632.294
33281,5289454.49
33282,6201137.467
33283,6057587.657
33284,6392337.274
33285,8647674.708
33286,5514772.613
33287,2911367.89
33288,10035471.48
33289,5397845.472
33290,7773645.392
33291,4205084.916
33292,8944363.868
33293,5993815.709
33294,5386048.951
33295,3748673.529
33296,4118048.229
33297,6539633.178
33298,7232101.3
33299,11640912.82
33300,4156356.652
33301,8279300.179
33302,3904856.067
33303,10061807.51
33304,10362593.31
33305,5994963.874
33306,7083617.181
33307,6890328.796
33308,6613805.828
33309,5968361.885
33310,10760160.81
33311,5918179.581
33312,4615533.71
33313,4458633.712
33314,9284801.078
33315,8648391.651
33316,7605846.694
33317,7550435.412
33318,6783592.755
33319,4958229.056
33320,6969583.015
33321,5000361.105
33322,4455831.449
33323,8924346.487
33324,10657253.91
33325,9066588.92
33326,6906801.352
33327,6428528.142
33328,5823533.63
33329,8190200.488
33330,3244141.031
33331,14011550.68
33332,4606379.787
33333,8866128.738
33334,5240875.347
33335,11724484.58
33336,8461803.437
33337,3776158.699
33338,8734799.125
33339,5297023.154
33340,6073673.168
33341,7700249.275
33342,17871027.24
33343,8755765.773
33344,5151984.552
33345,5548322.878
33346,13362979.16
33347,14981526.61
33348,5834625.493
33349,5079974.836
33350,4238923.168
33351,9409433.529
33352,5358524.881
33353,6325967.672
33354,5765136.303
33355,4488526.722
33356,6352930.717
33357,8750593.179
33358,2587767.915
33359,8281063.146
33360,3930625.467
33361,8287106.473
33362,2950804.399
33363,5510079.545
33364,6710319.649
33365,7924651.647
33366,14060370.8
33367,6153563.564
33368,9225961.684
33369,6445111.873
33370,4728267.509
33371,5946079.845
33372,4753458.976
33373,5281461.248
33374,5665269.259
33375,5480404.5
33376,5123037.559
33377,7068037.536
33378,20930735.07
33379,6010899.474
33380,6061375.767
33381,6654424.889
33382,3508724.884
33383,6570100.205
33384,8837013.007
33385,2315180.543
33386,8501187.975
33387,7343718.72
33388,7440021.805
33389,4576673.681
33390,7432610.876
33391,5144184.687
33392,8609079.137
33393,6684775.301
33394,4676221.049
33395,9043107.744
33396,7766851.139
33397,5868237.925
33398,5020360.543
33399,7885994.391
33400,16468952.84
33401,11824129.19
33402,2860454.463
33403,7300386.893
33404,9880011.393
33405,8187839.11
33406,5561622.206
33407,6953611.156
33408,8754624.954
33409,10934903.48
33410,6251437.774
33411,5202696.747
33412,10230453.63
33413,4424939.234
33414,6814807.771
33415,20178262.68
33416,10573257.29
33417,7184369.63
33418,7018594.854
33419,7621306.468
33420,9487073.592
33421,7113893.037
33422,6122763.503
33423,3253080.398
33424,6853549.595
33425,5457401.176
33426,5711940.456
33427,13401819.96
33428,4434108.535
33429,4838161.875
33430,4375966.762
33431,3951352.793
33432,5690312.389
33433,4921808.307
33434,8014882.565
33435,6633073.353
33436,4822918.742
33437,4350538.175
33438,5008154.195
33439,3303308.886
33440,5737004.407
33441,4984204.414
33442,8841444.346
33443,5664932.768
33444,12408799.33
33445,4738020.848
33446,7692297.694
33447,4385864.719
33448,7241793.601
33449,14352736.63
33450,6426458.908
33451,12058225.08
33452,9287831.056
33453,4763376.969
33454,5324408.184
33455,6599647.707
33456,5444600.337
33457,5825096.142
33458,3857943.795
33459,17586692.12
33460,8942021.838
33461,11891294.57
33462,8019857.604
33463,4633948.763
33464,12266342.36
33465,4566877.093
33466,4576881.876
33467,4712087.859
33468,4495476.83
33469,9061726.202
33470,6171604.589
33471,2071168.004
33472,10374762.49
33473,7580626.942
33474,4589260.477
33475,3428158.209
33476,5996907.693
33477,6624287.925
33478,6809805.716
33479,8454547.866
33480,6948595.118
33481,8483099.792
33482,4728292.269
33483,7748604.515
33484,8629359.29
33485,16901378.03
33486,10596810.15
33487,5062556.113
33488,13032805.21
33489,8283051.509
33490,8973842.211
33491,6840532.375
33492,6438624.984
33493,6424877.107
33494,6599375.212
33495,9408538.313
33496,7273307.789
33497,9359955.203
33498,7899083.256
33499,8144652.185
33500,5819975.62
33501,8249010.915
33502,4439942.402
33503,7106263.485
33504,7360232.76
33505,6638266.611
33506,8991379.085
33507,6583865.475
33508,5288381.353
33509,5304523.201
33510,9248885.377
33511,6354539.123
33512,5082868.805
33513,12451404.94
33514,4740037.056
33515,4773010.963
33516,4818762.368
33517,7430210.61
33518,6010804.356
33519,6767292.804
33520,4855006.788
33521,6781200.521
33522,3545426.03
33523,6323860.706
33524,5484368.658
33525,6249391.794
33526,8156711.18
33527,6119206.812
33528,5814612.87
33529,3817534.964
33530,5324778.079
33531,5376957.185
33532,4251068.31
33533,5100443.442
33534,4121923.375
33535,8200024.678
33536,6854871.927
33537,3626829.81
33538,6231315.078
33539,9174452.916
33540,8228544.791
33541,11485303.03
33542,16128077.6
33543,7969393.223
33544,6265407.974
33545,8811706.836
33546,5010801.991
33547,7657591.481
33548,8384928.903
33549,7554162.538
33550,11530285.2
33551,7960756.746
33552,6461954.751
33553,5062087.877
33554,8943274.984
33555,12337282.25
33556,4192684.636
33557,8396085.993
33558,21583664.72
33559,8173313.85
33560,5062995.824
33561,2079990.254
33562,7053411.603
33563,5749976.772
33564,5339500.714
33565,5994989.639
33566,8603867.988
33567,9086591.312
33568,2029560.104
33569,4918730.791
33570,8117220.409
33571,2654700.897
33572,5981289.169
33573,3984554.464
33574,6988840.086
33575,5010259.663
33576,5438928.25
33577,8691472.845
33578,9185674.598
33579,8268567.909
33580,8300524.481
33581,6746640.57
33582,6575628.812
33583,4210053.743
